order_id,order_date,channel,customer_id
ORD002451,2026-03-13,Amazon,C00900
ORD002452,2025-12-18,TikTok Shop,C00777
ORD002453,2025-09-22,Wholesale,C00303
ORD002454,2025-09-26,Shopify,C00360
ORD002455,2025-10-03,Walmart,C00083
ORD002456,2026-06-12,Amazon,C00536
ORD002457,2026-04-20,TikTok Shop,C00182
ORD002458,2026-05-20,Walmart,C00774
ORD002459,2026-03-24,TikTok Shop,C00757
ORD002460,2026-06-04,Amazon,C01132
ORD002461,2026-07-10,Walmart,C01144
ORD002462,2025-09-27,Shopify,C00133
ORD002463,2026-05-01,Amazon,C00803
ORD002464,2026-01-10,TikTok Shop,C00530
ORD002465,2025-08-10,Walmart,C00385
ORD002466,2025-12-31,Shopify,C00820
ORD002467,2025-12-13,Shopify,C00043
ORD002468,2026-04-13,TikTok Shop,C01083
ORD002469,2026-04-30,Amazon,C00947
ORD002470,2025-10-25,Walmart,C00321
ORD002471,2026-01-13,Walmart,C00470
ORD002472,2026-03-19,Amazon,C00174
ORD002473,2025-11-12,TikTok Shop,C01051
ORD002474,2026-05-13,Wholesale,C01026
ORD002475,2026-05-11,TikTok Shop,C00077
ORD002476,2026-05-25,Shopify,C00428
ORD002477,2026-01-15,Amazon,C00809
ORD002478,2025-10-23,Wholesale,C00956
ORD002479,2026-02-17,Shopify,C01009
ORD002480,2025-10-25,TikTok Shop,C00463
ORD002481,2025-11-22,Amazon,C00172
ORD002482,2026-06-04,Wholesale,C00834
ORD002483,2026-05-25,Amazon,C00219
ORD002484,2026-01-23,Wholesale,C01073
ORD002485,2026-07-11,TikTok Shop,C00968
ORD002486,2026-06-14,Wholesale,C00438
ORD002487,2025-10-08,Amazon,C00638
ORD002488,2025-12-14,Shopify,C00474
ORD002489,2026-04-14,Wholesale,C00286
ORD002490,2026-03-03,Wholesale,C01036
ORD002491,2026-01-12,Walmart,C00564
ORD002492,2026-01-20,TikTok Shop,C00075
ORD002493,2026-05-19,Amazon,C00692
ORD002494,2025-11-11,Walmart,C00892
ORD002495,2026-05-23,Amazon,C00396
ORD002496,2025-12-20,TikTok Shop,C00800
ORD002497,2026-02-05,Shopify,C00934
ORD002498,2026-02-14,Amazon,C00360
ORD002499,2026-01-03,TikTok Shop,C00107
ORD002500,2025-09-25,Walmart,C00994
ORD002501,2026-06-07,Wholesale,C00541
ORD002502,2025-10-10,Wholesale,C00011
ORD002503,2026-06-01,Wholesale,C01083
ORD002504,2026-03-16,Shopify,C00479
ORD002505,2025-09-16,Amazon,C00098
ORD002506,2026-06-29,Amazon,C00928
ORD002507,2025-10-30,Wholesale,C01173
ORD002508,2025-08-14,Shopify,C01097
ORD002509,2026-03-31,Shopify,C00677
ORD002510,2026-01-27,Shopify,C00390
ORD002511,2026-06-29,TikTok Shop,C00290
ORD002512,2025-12-16,Wholesale,C00969
ORD002513,2026-02-25,Walmart,C00856
ORD002514,2026-07-22,Shopify,C00634
ORD002515,2025-09-02,Wholesale,C00036
ORD002516,2026-04-27,Shopify,C01160
ORD002517,2026-06-18,Wholesale,C00301
ORD002518,2026-02-10,Wholesale,C00775
ORD002519,2026-06-20,Wholesale,C00987
ORD002520,2025-09-11,Wholesale,C00690
ORD002521,2025-11-12,TikTok Shop,C00817
ORD002522,2025-08-26,Amazon,C00061
ORD002523,2026-05-17,Amazon,C00014
ORD002524,2025-09-25,Amazon,C00240
ORD002525,2025-11-07,Shopify,C00686
ORD002526,2026-01-15,Walmart,C01081
ORD002527,2026-07-11,Amazon,C00601
ORD002528,2026-02-09,Shopify,C01069
ORD002529,2025-09-20,Walmart,C00295
ORD002530,2026-06-12,TikTok Shop,C00554
ORD002531,2026-01-10,Walmart,C00577
ORD002532,2025-08-29,Walmart,C00844
ORD002533,2026-07-13,Walmart,C00972
ORD002534,2025-10-19,TikTok Shop,C00047
ORD002535,2026-06-07,Shopify,C00416
ORD002536,2026-01-16,TikTok Shop,C00351
ORD002537,2026-07-03,Amazon,C00957
ORD002538,2025-12-07,Amazon,C00335
ORD002539,2026-07-21,Shopify,C00865
ORD002540,2025-08-04,Shopify,C00958
ORD002541,2026-01-02,Shopify,C00447
ORD002542,2025-08-14,Wholesale,C00101
ORD002543,2025-12-25,Wholesale,C00089
ORD002544,2026-02-04,TikTok Shop,C00109
ORD002545,2025-12-17,TikTok Shop,C00209
ORD002546,2025-10-24,Walmart,C01052
ORD002547,2025-12-21,Amazon,C00331
ORD002548,2025-08-25,TikTok Shop,C01064
ORD002549,2025-12-17,Shopify,C00873
ORD002550,2025-10-20,Amazon,C01056
ORD002551,2025-08-04,Walmart,C00060
ORD002552,2025-11-25,Wholesale,C01116
ORD002553,2026-07-21,Walmart,C01017
ORD002554,2025-09-01,Amazon,C00748
ORD002555,2026-06-15,Amazon,C00351
ORD002556,2026-04-28,TikTok Shop,C00327
ORD002557,2026-04-03,Amazon,C00687
ORD002558,2025-12-02,Amazon,C01071
ORD002559,2026-05-28,Walmart,C00081
ORD002560,2025-09-19,Wholesale,C00034
ORD002561,2025-09-16,TikTok Shop,C00070
ORD002562,2025-08-08,Shopify,C00611
ORD002563,2025-11-13,Wholesale,C01040
ORD002564,2026-07-16,Shopify,C00482
ORD002565,2026-06-12,Amazon,C00926
ORD002566,2026-01-24,Walmart,C01014
ORD002567,2026-04-21,Wholesale,C01019
ORD002568,2026-06-12,Wholesale,C00652
ORD002569,2025-09-16,Amazon,C00552
ORD002570,2026-05-15,Walmart,C00680
ORD002571,2026-04-25,Wholesale,C00361
ORD002572,2026-01-23,Walmart,C00808
ORD002573,2026-01-15,Wholesale,C00603
ORD002574,2026-03-20,Wholesale,C01180
ORD002575,2025-07-27,TikTok Shop,C00830
ORD002576,2026-07-11,TikTok Shop,C00383
ORD002577,2025-08-24,Wholesale,C00352
ORD002578,2025-08-01,Wholesale,C00758
ORD002579,2025-11-01,Wholesale,C00802
ORD002580,2025-10-16,Walmart,C01145
ORD002581,2026-06-14,TikTok Shop,C00460
ORD002582,2025-09-21,Wholesale,C00246
ORD002583,2026-02-23,Shopify,C00097
ORD002584,2026-07-25,Wholesale,C00484
ORD002585,2026-05-03,Walmart,C00630
ORD002586,2026-03-18,Walmart,C00221
ORD002587,2026-02-14,Shopify,C00750
ORD002588,2026-01-05,Walmart,C00650
ORD002589,2025-09-06,Shopify,C00224
ORD002590,2026-05-22,Walmart,C00785
ORD002591,2025-11-13,Wholesale,C00270
ORD002592,2025-10-25,Shopify,C01054
ORD002593,2025-11-18,Wholesale,C00877
ORD002594,2025-09-10,Walmart,C01104
ORD002595,2025-08-12,Walmart,C00692
ORD002596,2025-10-25,TikTok Shop,C00650
ORD002597,2026-01-04,Amazon,C00877
ORD002598,2026-03-30,Amazon,C00320
ORD002599,2026-05-29,Amazon,C00485
ORD002600,2026-03-23,TikTok Shop,C00142
ORD002601,2026-01-18,TikTok Shop,C00985
ORD002602,2025-08-18,Walmart,C01138
ORD002603,2025-09-06,Walmart,C01005
ORD002604,2026-06-14,Walmart,C00920
ORD002605,2026-07-11,TikTok Shop,C01056
ORD002606,2026-02-04,Shopify,C01113
ORD002607,2026-03-13,Amazon,C00259
ORD002608,2026-02-18,Amazon,C00625
ORD002609,2025-07-31,Walmart,C00538
ORD002610,2026-03-27,TikTok Shop,C00050
ORD002611,2026-02-10,Shopify,C00717
ORD002612,2026-03-05,Wholesale,C00545
ORD002613,2025-10-26,TikTok Shop,C00292
ORD002614,2026-04-30,Amazon,C01126
ORD002615,2025-09-18,Walmart,C00360
ORD002616,2025-11-15,Shopify,C00908
ORD002617,2026-01-07,Shopify,C01181
ORD002618,2025-07-25,TikTok Shop,C01199
ORD002619,2026-03-20,Wholesale,C01128
ORD002620,2025-12-09,TikTok Shop,C00745
ORD002621,2025-10-26,Amazon,C01002
ORD002622,2026-03-03,Shopify,C00041
ORD002623,2026-01-02,Shopify,C00916
ORD002624,2025-10-05,Walmart,C00144
ORD002625,2026-04-09,Shopify,C00960
ORD002626,2026-04-10,Wholesale,C01144
ORD002627,2025-08-27,TikTok Shop,C00814
ORD002628,2026-02-13,Wholesale,C01002
ORD002629,2025-12-12,Shopify,C00485
ORD002630,2025-08-20,TikTok Shop,C00619
ORD002631,2026-02-14,Wholesale,C01176
ORD002632,2026-02-21,Shopify,C00431
ORD002633,2026-02-07,Wholesale,C00714
ORD002634,2026-05-26,Wholesale,C00395
ORD002635,2026-02-07,Amazon,C01181
ORD002636,2026-02-25,Amazon,C00236
ORD002637,2025-08-01,Shopify,C00311
ORD002638,2025-12-23,Amazon,C00943
ORD002639,2026-06-29,Wholesale,C00183
ORD002640,2026-01-23,Walmart,C00215
ORD002641,2025-08-10,Amazon,C00066
ORD002642,2026-03-28,Shopify,C00406
ORD002643,2025-12-22,TikTok Shop,C00427
ORD002644,2025-12-16,Shopify,C00578
ORD002645,2025-10-31,TikTok Shop,C00047
ORD002646,2026-05-11,Shopify,C00308
ORD002647,2025-07-31,TikTok Shop,C00717
ORD002648,2025-12-10,Shopify,C01195
ORD002649,2026-05-27,Amazon,C00291
ORD002650,2025-08-20,Wholesale,C00751
ORD002651,2025-12-05,TikTok Shop,C00154
ORD002652,2025-10-26,Amazon,C00742
ORD002653,2026-05-05,Shopify,C00126
ORD002654,2026-04-06,Walmart,C00468
ORD002655,2026-03-25,Wholesale,C00220
ORD002656,2025-09-03,Shopify,C00585
ORD002657,2026-05-20,Amazon,C00035
ORD002658,2026-03-07,TikTok Shop,C00133
ORD002659,2026-05-06,Walmart,C00354
ORD002660,2026-05-14,Amazon,C00281
ORD002661,2025-12-01,Amazon,C01137
ORD002662,2025-09-14,Amazon,C00425
ORD002663,2025-08-11,Amazon,C00921
ORD002664,2025-12-08,Walmart,C01058
ORD002665,2026-02-22,Wholesale,C00200
ORD002666,2025-12-03,Amazon,C00702
ORD002667,2026-06-05,Walmart,C00928
ORD002668,2026-03-31,Walmart,C00470
ORD002669,2025-09-30,Wholesale,C00565
ORD002670,2026-06-12,Amazon,C00403
ORD002671,2026-05-23,Shopify,C00715
ORD002672,2026-04-16,Walmart,C00061
ORD002673,2026-01-21,TikTok Shop,C00408
ORD002674,2026-04-21,Walmart,C00895
ORD002675,2026-01-26,Wholesale,C00132
ORD002676,2026-03-27,TikTok Shop,C00826
ORD002677,2025-10-03,Wholesale,C00052
ORD002678,2026-06-05,Walmart,C00995
ORD002679,2025-09-15,Wholesale,C00484
ORD002680,2025-08-18,TikTok Shop,C00511
ORD002681,2026-04-29,Wholesale,C00610
ORD002682,2026-05-22,Shopify,C00949
ORD002683,2026-01-18,Amazon,C00842
ORD002684,2025-08-08,TikTok Shop,C00101
ORD002685,2025-11-15,Shopify,C00661
ORD002686,2025-10-11,Wholesale,C01165
ORD002687,2025-08-11,Amazon,C00138
ORD002688,2026-05-28,Walmart,C00105
ORD002689,2025-10-10,Shopify,C00057
ORD002690,2026-07-04,Wholesale,C01171
ORD002691,2025-08-10,Amazon,C01101
ORD002692,2025-11-24,TikTok Shop,C00623
ORD002693,2026-07-22,Wholesale,C00902
ORD002694,2025-11-22,TikTok Shop,C01107
ORD002695,2026-02-10,TikTok Shop,C00970
ORD002696,2025-12-26,TikTok Shop,C00826
ORD002697,2026-06-06,Wholesale,C01024
ORD002698,2026-02-20,Walmart,C00804
ORD002699,2026-01-24,Shopify,C00242
ORD002700,2025-10-31,Walmart,C00091
ORD002701,2025-08-08,TikTok Shop,C01133
ORD002702,2026-05-13,Wholesale,C00816
ORD002703,2026-04-02,Wholesale,C00864
ORD002704,2025-10-07,Amazon,C00545
ORD002705,2025-11-13,Walmart,C00024
ORD002706,2025-12-10,Amazon,C00791
ORD002707,2026-06-24,Wholesale,C00498
ORD002708,2026-05-24,TikTok Shop,C01095
ORD002709,2025-08-12,Walmart,C00282
ORD002710,2026-06-26,Wholesale,C01180
ORD002711,2026-04-05,Wholesale,C00130
ORD002712,2025-11-30,Shopify,C00232
ORD002713,2025-11-08,Amazon,C00477
ORD002714,2025-09-11,Amazon,C00700
ORD002715,2026-05-31,TikTok Shop,C00658
ORD002716,2025-12-14,TikTok Shop,C00571
ORD002717,2026-01-10,Wholesale,C00200
ORD002718,2026-07-05,TikTok Shop,C00058
ORD002719,2025-12-27,Wholesale,C00260
ORD002720,2026-05-09,Wholesale,C00298
ORD002721,2026-01-11,Walmart,C00555
ORD002722,2026-07-07,Wholesale,C00379
ORD002723,2025-12-22,Wholesale,C01103
ORD002724,2025-12-03,Wholesale,C00640
ORD002725,2025-10-05,Amazon,C00255
ORD002726,2026-02-02,Walmart,C00092
ORD002727,2026-04-19,Walmart,C00127
ORD002728,2026-02-03,Shopify,C00863
ORD002729,2025-12-14,Wholesale,C01187
ORD002730,2026-07-18,Walmart,C00995
ORD002731,2026-05-30,Wholesale,C01173
ORD002732,2026-02-11,Shopify,C00097
ORD002733,2025-11-05,Walmart,C01019
ORD002734,2026-06-01,Shopify,C00030
ORD002735,2025-08-26,Walmart,C00697
ORD002736,2026-05-03,Wholesale,C00060
ORD002737,2026-01-05,Walmart,C00781
ORD002738,2025-08-24,TikTok Shop,C00593
ORD002739,2026-01-08,TikTok Shop,C00711
ORD002740,2026-03-15,Walmart,C00329
ORD002741,2026-06-09,Shopify,C00603
ORD002742,2025-10-03,Walmart,C00971
ORD002743,2026-02-21,Walmart,C00057
ORD002744,2025-11-16,TikTok Shop,C00205
ORD002745,2025-11-26,Wholesale,C01059
ORD002746,2025-09-02,Wholesale,C01058
ORD002747,2025-08-25,Shopify,C00163
ORD002748,2025-11-29,Walmart,C00028
ORD002749,2026-04-07,Shopify,C00871
ORD002750,2025-11-16,Shopify,C00110
ORD002751,2025-11-21,Shopify,C00981
ORD002752,2026-01-14,Wholesale,C00099
ORD002753,2026-03-16,TikTok Shop,C01053
ORD002754,2026-04-29,Amazon,C01142
ORD002755,2026-01-06,Amazon,C00880
ORD002756,2025-09-27,TikTok Shop,C00299
ORD002757,2026-04-18,Shopify,C00397
ORD002758,2026-01-13,Wholesale,C01007
ORD002759,2025-12-08,Shopify,C00602
ORD002760,2026-01-14,Shopify,C00150
ORD002761,2025-08-10,Amazon,C00793
ORD002762,2026-05-03,TikTok Shop,C00399
ORD002763,2026-06-27,TikTok Shop,C01117
ORD002764,2026-07-14,TikTok Shop,C00025
ORD002765,2025-12-08,Walmart,C00903
ORD002766,2026-03-20,Walmart,C00708
ORD002767,2026-01-09,TikTok Shop,C00737
ORD002768,2025-11-08,Wholesale,C00741
ORD002769,2026-03-30,Amazon,C00657
ORD002770,2026-05-28,Shopify,C01100
ORD002771,2025-08-16,Wholesale,C01164
ORD002772,2025-08-23,Walmart,C01186
ORD002773,2026-04-11,TikTok Shop,C00772
ORD002774,2026-03-29,Wholesale,C01107
ORD002775,2025-12-29,Wholesale,C00464
ORD002776,2025-12-13,Shopify,C00231
ORD002777,2026-02-09,Shopify,C01059
ORD002778,2026-06-01,Amazon,C00031
ORD002779,2026-05-12,Amazon,C00034
ORD002780,2026-04-14,Walmart,C00889
ORD002781,2025-09-25,Walmart,C00250
ORD002782,2025-08-06,TikTok Shop,C00388
ORD002783,2025-09-18,Shopify,C01133
ORD002784,2026-06-19,Walmart,C00566
ORD002785,2026-03-17,TikTok Shop,C00837
ORD002786,2026-04-14,Walmart,C00828
ORD002787,2026-05-24,TikTok Shop,C00675
ORD002788,2026-01-11,Amazon,C00893
ORD002789,2025-08-07,Amazon,C00027
ORD002790,2025-09-12,TikTok Shop,C00004
ORD002791,2025-08-20,Wholesale,C00551
ORD002792,2025-10-24,Walmart,C00860
ORD002793,2026-05-23,Shopify,C00796
ORD002794,2026-04-01,Wholesale,C01138
ORD002795,2025-12-14,TikTok Shop,C00063
ORD002796,2025-12-12,Walmart,C00159
ORD002797,2025-12-20,Amazon,C00272
ORD002798,2026-03-02,Walmart,C00031
ORD002799,2025-08-06,Shopify,C00150
ORD002800,2026-03-16,Amazon,C00944
ORD002801,2025-09-22,Walmart,C00608
ORD002802,2026-04-14,Wholesale,C01130
ORD002803,2026-01-15,Wholesale,C00825
ORD002804,2025-12-16,Shopify,C00334
ORD002805,2025-12-16,TikTok Shop,C01050
ORD002806,2026-01-13,Shopify,C00216
ORD002807,2026-05-17,Walmart,C01036
ORD002808,2025-08-23,Shopify,C00752
ORD002809,2026-03-04,Walmart,C00450
ORD002810,2025-09-16,Shopify,C00279
ORD002811,2026-02-15,Wholesale,C00672
ORD002812,2025-12-14,Shopify,C00537
ORD002813,2025-12-26,Walmart,C01111
ORD002814,2025-11-24,TikTok Shop,C01152
ORD002815,2026-04-03,Walmart,C00224
ORD002816,2025-11-10,TikTok Shop,C00466
ORD002817,2025-10-29,Amazon,C00947
ORD002818,2025-09-07,Amazon,C00010
ORD002819,2025-08-04,Wholesale,C00671
ORD002820,2026-05-06,Walmart,C00706
ORD002821,2025-10-05,TikTok Shop,C00968
ORD002822,2026-02-03,Wholesale,C01055
ORD002823,2026-02-11,TikTok Shop,C01103
ORD002824,2025-12-22,Amazon,C00529
ORD002825,2026-07-14,Shopify,C00376
ORD002826,2026-02-28,Shopify,C00738
ORD002827,2025-09-08,Walmart,C01086
ORD002828,2025-11-03,Wholesale,C00892
ORD002829,2026-05-21,Shopify,C01123
ORD002830,2025-11-03,Wholesale,C01031
ORD002831,2026-04-24,Shopify,C00652
ORD002832,2026-01-14,Walmart,C00283
ORD002833,2025-10-16,TikTok Shop,C00103
ORD002834,2026-03-19,TikTok Shop,C00164
ORD002835,2025-11-12,Amazon,C00070
ORD002836,2026-04-20,Amazon,C00209
ORD002837,2026-07-15,Amazon,C00948
ORD002838,2026-01-31,TikTok Shop,C00912
ORD002839,2025-10-10,Wholesale,C00760
ORD002840,2025-09-10,Amazon,C00363
ORD002841,2025-09-15,Shopify,C00897
ORD002842,2026-06-21,Shopify,C00856
ORD002843,2025-08-22,Shopify,C00711
ORD002844,2026-01-16,TikTok Shop,C00090
ORD002845,2025-09-30,Walmart,C01128
ORD002846,2026-07-09,Amazon,C00473
ORD002847,2026-04-28,TikTok Shop,C00025
ORD002848,2026-01-13,Amazon,C00569
ORD002849,2025-08-28,Amazon,C01038
ORD002850,2026-06-04,Shopify,C00690
ORD002851,2026-04-15,TikTok Shop,C01162
ORD002852,2026-06-18,Amazon,C00069
ORD002853,2025-11-26,Wholesale,C01183
ORD002854,2026-04-10,Wholesale,C00878
ORD002855,2025-12-06,TikTok Shop,C00091
ORD002856,2026-04-26,Shopify,C01168
ORD002857,2025-08-19,Amazon,C00805
ORD002858,2026-02-23,TikTok Shop,C00017
ORD002859,2026-02-20,Amazon,C00150
ORD002860,2025-11-14,Shopify,C00802
ORD002861,2026-07-06,Walmart,C01101
ORD002862,2025-11-18,Shopify,C00454
ORD002863,2026-06-20,Amazon,C01171
ORD002864,2025-09-24,TikTok Shop,C00501
ORD002865,2026-04-27,Wholesale,C00519
ORD002866,2026-04-26,Amazon,C00182
ORD002867,2026-07-20,Wholesale,C00014
ORD002868,2026-04-22,TikTok Shop,C01159
ORD002869,2026-03-29,Wholesale,C00868
ORD002870,2025-09-30,Shopify,C00859
ORD002871,2026-05-29,Wholesale,C00383
ORD002872,2025-12-12,Walmart,C00051
ORD002873,2026-02-07,TikTok Shop,C00332
ORD002874,2025-10-20,Shopify,C00388
ORD002875,2025-09-10,Amazon,C00723
ORD002876,2025-10-11,Walmart,C00218
ORD002877,2026-05-28,Shopify,C01097
ORD002878,2025-09-16,Wholesale,C00950
ORD002879,2025-10-24,Amazon,C00696
ORD002880,2026-05-27,Amazon,C01122
ORD002881,2026-02-01,Shopify,C01043
ORD002882,2025-08-04,Wholesale,C00283
ORD002883,2025-12-12,Amazon,C00111
ORD002884,2026-02-25,Wholesale,C00604
ORD002885,2026-03-04,Amazon,C00569
ORD002886,2025-12-15,Wholesale,C00225
ORD002887,2026-01-22,Wholesale,C00402
ORD002888,2026-06-02,Amazon,C00568
ORD002889,2026-02-24,TikTok Shop,C00261
ORD002890,2025-09-13,Wholesale,C00192
ORD002891,2026-03-19,Walmart,C00404
ORD002892,2026-07-03,Wholesale,C00473
ORD002893,2025-08-27,Wholesale,C00197
ORD002894,2025-08-19,Wholesale,C00184
ORD002895,2025-11-22,Wholesale,C00084
ORD002896,2025-12-26,Amazon,C00060
ORD002897,2026-04-29,Walmart,C00333
ORD002898,2026-04-30,Shopify,C00243
ORD002899,2026-01-26,TikTok Shop,C00832
ORD002900,2026-02-14,Shopify,C00807
ORD002901,2025-12-31,TikTok Shop,C00741
ORD002902,2026-05-19,TikTok Shop,C00616
ORD002903,2025-12-31,Wholesale,C00387
ORD002904,2026-06-09,Shopify,C00930
ORD002905,2026-03-05,Walmart,C00276
ORD002906,2025-08-22,TikTok Shop,C00444
ORD002907,2025-09-11,TikTok Shop,C00310
ORD002908,2025-11-25,Wholesale,C01010
ORD002909,2026-03-31,TikTok Shop,C00174
ORD002910,2025-08-22,Shopify,C00275
ORD002911,2026-01-15,Wholesale,C00484
ORD002912,2026-01-21,Shopify,C00072
ORD002913,2026-04-15,Walmart,C00058
ORD002914,2026-02-10,Wholesale,C00551
ORD002915,2025-12-05,TikTok Shop,C00409
ORD002916,2025-09-12,TikTok Shop,C00805
ORD002917,2026-06-30,Shopify,C00575
ORD002918,2026-06-11,TikTok Shop,C00585
ORD002919,2026-05-24,Wholesale,C00628
ORD002920,2026-02-24,TikTok Shop,C00761
ORD002921,2026-03-30,Shopify,C00028
ORD002922,2026-03-10,Wholesale,C00244
ORD002923,2025-10-03,Amazon,C00543
ORD002924,2026-05-19,TikTok Shop,C00649
ORD002925,2025-09-13,Shopify,C00938
ORD002926,2026-01-09,Amazon,C01094
ORD002927,2026-02-05,Amazon,C00163
ORD002928,2026-07-13,TikTok Shop,C00321
ORD002929,2026-06-27,Shopify,C00887
ORD002930,2025-08-15,Walmart,C00398
ORD002931,2026-06-12,Shopify,C00911
ORD002932,2025-09-11,Walmart,C00664
ORD002933,2026-02-11,Amazon,C00571
ORD002934,2025-09-22,Shopify,C00900
ORD002935,2025-11-20,Amazon,C00052
ORD002936,2025-09-26,Shopify,C00135
ORD002937,2025-09-25,Amazon,C00872
ORD002938,2025-11-27,Shopify,C01175
ORD002939,2026-07-23,Amazon,C00407
ORD002940,2026-04-26,Wholesale,C00709
ORD002941,2025-10-20,Wholesale,C00382
ORD002942,2025-12-06,Shopify,C00481
ORD002943,2026-07-25,Walmart,C00465
ORD002944,2026-02-11,TikTok Shop,C00971
ORD002945,2026-07-07,Walmart,C00179
ORD002946,2025-11-12,Wholesale,C00941
ORD002947,2026-06-18,Walmart,C01020
ORD002948,2025-08-24,Shopify,C00781
ORD002949,2025-10-30,Walmart,C00256
ORD002950,2025-10-09,TikTok Shop,C01134
ORD002951,2026-03-28,Amazon,C01010
ORD002952,2026-02-23,Shopify,C00665
ORD002953,2025-11-08,Shopify,C00313
ORD002954,2025-09-11,Amazon,C00599
ORD002955,2026-03-24,Shopify,C00366
ORD002956,2025-11-19,Shopify,C00762
ORD002957,2026-03-20,Amazon,C01089
ORD002958,2026-02-17,Walmart,C00565
ORD002959,2025-08-30,Walmart,C00646
ORD002960,2026-02-05,Amazon,C01151
ORD002961,2026-03-30,Walmart,C00358
ORD002962,2025-09-28,Wholesale,C00970
ORD002963,2026-03-11,Amazon,C00741
ORD002964,2026-07-25,TikTok Shop,C00178
ORD002965,2026-03-07,TikTok Shop,C00878
ORD002966,2025-09-22,Wholesale,C00434
ORD002967,2025-09-29,Amazon,C00978
ORD002968,2026-04-06,TikTok Shop,C00346
ORD002969,2026-03-24,Amazon,C00279
ORD002970,2026-04-30,Walmart,C00827
ORD002971,2026-07-10,Wholesale,C01072
ORD002972,2026-03-17,Walmart,C00991
ORD002973,2025-12-03,Shopify,C00897
ORD002974,2026-06-17,Wholesale,C00861
ORD002975,2026-07-18,Shopify,C00237
ORD002976,2026-02-28,Wholesale,C01185
ORD002977,2025-08-09,Shopify,C00248
ORD002978,2026-06-10,TikTok Shop,C00580
ORD002979,2026-06-25,Shopify,C00862
ORD002980,2025-08-05,Walmart,C00822
ORD002981,2025-08-25,TikTok Shop,C00183
ORD002982,2025-08-11,Amazon,C00527
ORD002983,2026-03-31,TikTok Shop,C00645
ORD002984,2026-05-20,TikTok Shop,C01158
ORD002985,2026-03-05,Amazon,C00226
ORD002986,2025-11-04,Shopify,C00102
ORD002987,2026-04-03,Amazon,C00331
ORD002988,2025-10-14,Shopify,C00161
ORD002989,2026-05-18,Wholesale,C00806
ORD002990,2026-03-04,TikTok Shop,C00677
ORD002991,2026-01-02,Amazon,C00626
ORD002992,2026-03-22,TikTok Shop,C00565
ORD002993,2026-03-30,Amazon,C01077
ORD002994,2025-08-05,Wholesale,C00861
ORD002995,2026-02-03,Shopify,C01179
ORD002996,2026-07-05,Amazon,C01170
ORD002997,2026-03-25,Walmart,C00089
ORD002998,2026-02-21,Shopify,C00588
ORD002999,2025-11-14,Shopify,C00077
