order_id,product_id,qty,line_total
ORD001555,SKU0008,3,125.37
ORD001555,SKU0017,4,263.0
ORD001555,SKU0012,1,25.89
ORD001556,SKU0018,4,98.12
ORD001556,SKU0031,4,193.92
ORD001556,SKU0032,4,140.12
ORD001557,SKU0012,3,77.67
ORD001558,SKU0037,3,138.78
ORD001558,SKU0010,2,19.5
ORD001558,SKU0031,4,193.92
ORD001559,SKU0017,3,197.25
ORD001559,SKU0039,1,56.14
ORD001559,SKU0038,4,140.92
ORD001560,SKU0022,3,115.89
ORD001560,SKU0004,4,78.32
ORD001560,SKU0010,1,9.75
ORD001561,SKU0026,3,67.17
ORD001561,SKU0038,3,105.69
ORD001561,SKU0025,1,14.83
ORD001562,SKU0027,2,99.84
ORD001562,SKU0022,2,77.26
ORD001563,SKU0023,3,83.01
ORD001563,SKU0009,3,66.63
ORD001563,SKU0007,1,27.52
ORD001564,SKU0021,2,24.58
ORD001564,SKU0029,3,85.26
ORD001564,SKU0014,1,49.94
ORD001565,SKU0013,2,20.92
ORD001565,SKU0006,3,94.83
ORD001565,SKU0038,1,35.23
ORD001566,SKU0027,3,149.76
ORD001566,SKU0020,2,55.2
ORD001566,SKU0012,1,25.89
ORD001567,SKU0017,4,263.0
ORD001568,SKU0010,3,29.25
ORD001568,SKU0037,4,185.04
ORD001569,SKU0018,1,24.53
ORD001570,SKU0018,2,49.06
ORD001570,SKU0025,1,14.83
ORD001571,SKU0021,1,12.29
ORD001572,SKU0026,3,67.17
ORD001573,SKU0025,1,14.83
ORD001573,SKU0035,3,146.55
ORD001574,SKU0019,4,60.48
ORD001574,SKU0031,1,48.48
ORD001575,SKU0014,1,49.94
ORD001576,SKU0020,4,110.4
ORD001577,SKU0012,3,77.67
ORD001578,SKU0003,3,88.47
ORD001578,SKU0002,1,54.55
ORD001578,SKU0003,3,88.47
ORD001579,SKU0039,4,224.56
ORD001579,SKU0017,2,131.5
ORD001580,SKU0007,2,55.04
ORD001580,SKU0020,2,55.2
ORD001581,SKU0028,1,42.48
ORD001581,SKU0033,2,54.78
ORD001581,SKU0036,4,120.76
ORD001582,SKU0030,2,99.06
ORD001582,SKU0005,3,129.06
ORD001583,SKU0035,2,97.7
ORD001583,SKU0013,1,10.46
ORD001584,SKU0013,1,10.46
ORD001585,SKU0012,4,103.56
ORD001585,SKU0006,3,94.83
ORD001586,SKU0020,3,82.8
ORD001586,SKU0029,2,56.84
ORD001586,SKU0032,1,35.03
ORD001587,SKU0024,4,168.28
ORD001587,SKU0039,2,112.28
ORD001588,SKU0017,4,263.0
ORD001589,SKU0006,2,63.22
ORD001589,SKU0029,1,28.42
ORD001589,SKU0007,2,55.04
ORD001590,SKU0017,1,65.75
ORD001591,SKU0022,3,115.89
ORD001591,SKU0007,1,27.52
ORD001592,SKU0009,4,88.84
ORD001593,SKU0021,1,12.29
ORD001593,SKU0028,3,127.44
ORD001593,SKU0023,1,27.67
ORD001594,SKU0027,2,99.84
ORD001594,SKU0018,2,49.06
ORD001594,SKU0025,2,29.66
ORD001595,SKU0038,4,140.92
ORD001595,SKU0033,4,109.56
ORD001595,SKU0006,1,31.61
ORD001596,SKU0007,1,27.52
ORD001597,SKU0015,1,13.72
ORD001597,SKU0034,1,44.19
ORD001598,SKU0025,4,59.32
ORD001598,SKU0025,1,14.83
ORD001598,SKU0014,3,149.82
ORD001599,SKU0013,3,31.38
ORD001600,SKU0000,1,31.32
ORD001600,SKU0011,4,190.8
ORD001600,SKU0019,2,30.24
ORD001601,SKU0004,2,39.16
ORD001601,SKU0011,3,143.1
ORD001601,SKU0029,2,56.84
ORD001602,SKU0021,1,12.29
ORD001602,SKU0011,3,143.1
ORD001603,SKU0000,3,93.96
ORD001603,SKU0030,1,49.53
ORD001603,SKU0031,2,96.96
ORD001604,SKU0001,3,50.22
ORD001605,SKU0010,2,19.5
ORD001605,SKU0006,1,31.61
ORD001605,SKU0019,3,45.36
ORD001606,SKU0022,3,115.89
ORD001606,SKU0031,3,145.44
ORD001606,SKU0023,4,110.68
ORD001607,SKU0021,4,49.16
ORD001607,SKU0007,3,82.56
ORD001608,SKU0026,2,44.78
ORD001609,SKU0001,2,33.48
ORD001609,SKU0036,4,120.76
ORD001610,SKU0005,2,86.04
ORD001610,SKU0024,1,42.07
ORD001610,SKU0017,4,263.0
ORD001611,SKU0022,3,115.89
ORD001611,SKU0025,4,59.32
ORD001612,SKU0002,3,163.65
ORD001613,SKU0029,3,85.26
ORD001613,SKU0018,1,24.53
ORD001614,SKU0009,4,88.84
ORD001614,SKU0009,3,66.63
ORD001614,SKU0039,2,112.28
ORD001615,SKU0004,3,58.74
ORD001615,SKU0000,4,125.28
ORD001616,SKU0037,1,46.26
ORD001616,SKU0003,4,117.96
ORD001617,SKU0022,1,38.63
ORD001617,SKU0003,3,88.47
ORD001618,SKU0032,2,70.06
ORD001618,SKU0005,3,129.06
ORD001619,SKU0037,1,46.26
ORD001619,SKU0018,2,49.06
ORD001620,SKU0015,4,54.88
ORD001620,SKU0027,4,199.68
ORD001621,SKU0038,3,105.69
ORD001621,SKU0011,4,190.8
ORD001622,SKU0012,3,77.67
ORD001623,SKU0012,3,77.67
ORD001623,SKU0019,1,15.12
ORD001623,SKU0019,4,60.48
ORD001624,SKU0027,1,49.92
ORD001624,SKU0008,4,167.16
ORD001625,SKU0022,4,154.52
ORD001625,SKU0022,4,154.52
ORD001625,SKU0029,4,113.68
ORD001626,SKU0035,1,48.85
ORD001627,SKU0039,3,168.42
ORD001628,SKU0023,2,55.34
ORD001628,SKU0039,3,168.42
ORD001628,SKU0003,4,117.96
ORD001629,SKU0000,4,125.28
ORD001629,SKU0033,4,109.56
ORD001629,SKU0003,1,29.49
ORD001630,SKU0006,3,94.83
ORD001630,SKU0038,1,35.23
ORD001630,SKU0018,4,98.12
ORD001631,SKU0037,1,46.26
ORD001632,SKU0035,4,195.4
ORD001633,SKU0009,3,66.63
ORD001633,SKU0019,1,15.12
ORD001633,SKU0031,2,96.96
ORD001634,SKU0009,1,22.21
ORD001635,SKU0013,1,10.46
ORD001636,SKU0028,4,169.92
ORD001636,SKU0003,1,29.49
ORD001636,SKU0019,4,60.48
ORD001637,SKU0034,3,132.57
ORD001638,SKU0039,1,56.14
ORD001638,SKU0027,2,99.84
ORD001638,SKU0001,2,33.48
ORD001639,SKU0032,2,70.06
ORD001640,SKU0018,1,24.53
ORD001640,SKU0037,4,185.04
ORD001641,SKU0024,1,42.07
ORD001641,SKU0029,4,113.68
ORD001642,SKU0018,4,98.12
ORD001643,SKU0000,3,93.96
ORD001643,SKU0002,4,218.2
ORD001644,SKU0029,4,113.68
ORD001645,SKU0022,2,77.26
ORD001646,SKU0032,1,35.03
ORD001646,SKU0011,2,95.4
ORD001647,SKU0029,2,56.84
ORD001647,SKU0017,3,197.25
ORD001648,SKU0030,4,198.12
ORD001648,SKU0030,2,99.06
ORD001648,SKU0036,3,90.57
ORD001649,SKU0037,3,138.78
ORD001649,SKU0037,4,185.04
ORD001649,SKU0004,1,19.58
ORD001650,SKU0006,1,31.61
ORD001651,SKU0014,2,99.88
ORD001651,SKU0006,2,63.22
ORD001652,SKU0003,3,88.47
ORD001653,SKU0004,4,78.32
ORD001653,SKU0023,1,27.67
ORD001653,SKU0011,3,143.1
ORD001654,SKU0008,2,83.58
ORD001654,SKU0012,3,77.67
ORD001655,SKU0018,2,49.06
ORD001655,SKU0012,2,51.78
ORD001655,SKU0027,2,99.84
ORD001656,SKU0006,2,63.22
ORD001657,SKU0023,4,110.68
ORD001658,SKU0021,2,24.58
ORD001659,SKU0013,4,41.84
ORD001660,SKU0039,2,112.28
ORD001660,SKU0004,4,78.32
ORD001661,SKU0036,1,30.19
ORD001662,SKU0006,1,31.61
ORD001662,SKU0031,2,96.96
ORD001663,SKU0001,2,33.48
ORD001663,SKU0018,3,73.59
ORD001664,SKU0010,3,29.25
ORD001665,SKU0015,3,41.16
ORD001665,SKU0025,1,14.83
ORD001665,SKU0034,1,44.19
ORD001666,SKU0001,1,16.74
ORD001666,SKU0021,4,49.16
ORD001667,SKU0003,2,58.98
ORD001667,SKU0013,3,31.38
ORD001668,SKU0004,1,19.58
ORD001668,SKU0022,1,38.63
ORD001669,SKU0030,2,99.06
ORD001669,SKU0017,1,65.75
ORD001669,SKU0006,1,31.61
ORD001670,SKU0022,4,154.52
ORD001671,SKU0001,1,16.74
ORD001672,SKU0038,4,140.92
ORD001672,SKU0001,4,66.96
ORD001672,SKU0003,4,117.96
ORD001673,SKU0027,2,99.84
ORD001673,SKU0007,4,110.08
ORD001674,SKU0012,3,77.67
ORD001674,SKU0027,1,49.92
ORD001675,SKU0037,1,46.26
ORD001676,SKU0034,1,44.19
ORD001676,SKU0000,2,62.64
ORD001676,SKU0003,1,29.49
ORD001677,SKU0011,3,143.1
ORD001677,SKU0002,3,163.65
ORD001678,SKU0008,4,167.16
ORD001678,SKU0030,1,49.53
ORD001679,SKU0034,2,88.38
ORD001679,SKU0031,3,145.44
ORD001680,SKU0019,3,45.36
ORD001680,SKU0035,3,146.55
ORD001680,SKU0015,3,41.16
ORD001681,SKU0006,1,31.61
ORD001681,SKU0022,4,154.52
ORD001681,SKU0039,4,224.56
ORD001682,SKU0008,2,83.58
ORD001683,SKU0007,3,82.56
ORD001684,SKU0028,4,169.92
ORD001685,SKU0002,3,163.65
ORD001685,SKU0017,4,263.0
ORD001686,SKU0017,4,263.0
ORD001687,SKU0024,4,168.28
ORD001687,SKU0002,2,109.1
ORD001688,SKU0027,1,49.92
ORD001689,SKU0022,1,38.63
ORD001689,SKU0038,3,105.69
ORD001689,SKU0016,2,35.32
ORD001690,SKU0039,4,224.56
ORD001690,SKU0027,1,49.92
ORD001690,SKU0006,4,126.44
ORD001691,SKU0027,3,149.76
ORD001691,SKU0010,4,39.0
ORD001692,SKU0000,3,93.96
ORD001693,SKU0034,3,132.57
ORD001694,SKU0002,3,163.65
ORD001694,SKU0023,3,83.01
ORD001695,SKU0019,3,45.36
ORD001696,SKU0029,1,28.42
ORD001696,SKU0028,1,42.48
ORD001697,SKU0030,2,99.06
ORD001697,SKU0026,1,22.39
ORD001698,SKU0039,3,168.42
ORD001698,SKU0004,4,78.32
ORD001699,SKU0016,4,70.64
ORD001699,SKU0008,2,83.58
ORD001700,SKU0003,2,58.98
ORD001700,SKU0007,1,27.52
ORD001700,SKU0011,4,190.8
ORD001701,SKU0035,2,97.7
ORD001702,SKU0001,3,50.22
ORD001702,SKU0034,1,44.19
ORD001703,SKU0006,1,31.61
ORD001703,SKU0032,4,140.12
ORD001704,SKU0015,2,27.44
ORD001705,SKU0026,1,22.39
ORD001705,SKU0027,3,149.76
ORD001706,SKU0038,3,105.69
ORD001706,SKU0021,4,49.16
ORD001707,SKU0039,1,56.14
ORD001707,SKU0010,3,29.25
ORD001708,SKU0037,1,46.26
ORD001709,SKU0032,3,105.09
ORD001709,SKU0013,4,41.84
ORD001710,SKU0009,4,88.84
ORD001710,SKU0005,1,43.02
ORD001710,SKU0014,4,199.76
ORD001711,SKU0003,4,117.96
ORD001711,SKU0033,4,109.56
ORD001711,SKU0020,3,82.8
ORD001712,SKU0015,3,41.16
ORD001712,SKU0015,3,41.16
ORD001713,SKU0007,2,55.04
ORD001713,SKU0028,4,169.92
ORD001714,SKU0035,1,48.85
ORD001714,SKU0023,4,110.68
ORD001715,SKU0026,2,44.78
ORD001715,SKU0036,2,60.38
ORD001716,SKU0037,2,92.52
ORD001716,SKU0038,3,105.69
ORD001717,SKU0007,1,27.52
ORD001717,SKU0026,4,89.56
ORD001718,SKU0031,2,96.96
ORD001718,SKU0011,4,190.8
ORD001718,SKU0000,2,62.64
ORD001719,SKU0035,4,195.4
ORD001719,SKU0006,2,63.22
ORD001720,SKU0010,1,9.75
ORD001721,SKU0024,4,168.28
ORD001721,SKU0022,2,77.26
ORD001721,SKU0025,2,29.66
ORD001722,SKU0021,1,12.29
ORD001722,SKU0002,1,54.55
ORD001723,SKU0028,4,169.92
ORD001723,SKU0018,4,98.12
ORD001724,SKU0037,1,46.26
ORD001724,SKU0009,1,22.21
ORD001724,SKU0037,3,138.78
ORD001725,SKU0028,2,84.96
ORD001725,SKU0032,3,105.09
ORD001726,SKU0031,3,145.44
ORD001726,SKU0003,4,117.96
ORD001727,SKU0020,2,55.2
ORD001727,SKU0009,1,22.21
ORD001728,SKU0017,3,197.25
ORD001728,SKU0006,3,94.83
ORD001728,SKU0018,2,49.06
ORD001729,SKU0031,4,193.92
ORD001729,SKU0014,2,99.88
ORD001730,SKU0006,2,63.22
ORD001730,SKU0017,2,131.5
ORD001730,SKU0006,2,63.22
ORD001731,SKU0001,1,16.74
ORD001732,SKU0000,4,125.28
ORD001733,SKU0018,4,98.12
ORD001734,SKU0029,3,85.26
ORD001735,SKU0027,4,199.68
ORD001735,SKU0016,1,17.66
ORD001736,SKU0007,3,82.56
ORD001736,SKU0005,2,86.04
ORD001736,SKU0004,3,58.74
ORD001737,SKU0017,4,263.0
ORD001737,SKU0032,1,35.03
ORD001738,SKU0006,3,94.83
ORD001738,SKU0012,1,25.89
ORD001739,SKU0037,4,185.04
ORD001740,SKU0030,2,99.06
ORD001740,SKU0031,2,96.96
ORD001741,SKU0012,1,25.89
ORD001742,SKU0027,1,49.92
ORD001743,SKU0013,2,20.92
ORD001743,SKU0002,4,218.2
ORD001743,SKU0016,4,70.64
ORD001744,SKU0022,4,154.52
ORD001744,SKU0033,2,54.78
ORD001744,SKU0019,2,30.24
ORD001745,SKU0025,3,44.49
ORD001745,SKU0034,4,176.76
ORD001746,SKU0007,3,82.56
ORD001747,SKU0015,4,54.88
ORD001747,SKU0007,2,55.04
ORD001748,SKU0007,3,82.56
ORD001748,SKU0025,2,29.66
ORD001748,SKU0030,4,198.12
ORD001749,SKU0015,1,13.72
ORD001749,SKU0018,3,73.59
ORD001749,SKU0032,2,70.06
ORD001750,SKU0020,3,82.8
ORD001750,SKU0020,4,110.4
ORD001750,SKU0025,4,59.32
ORD001751,SKU0003,3,88.47
ORD001751,SKU0031,2,96.96
ORD001752,SKU0028,4,169.92
ORD001752,SKU0014,2,99.88
ORD001753,SKU0007,3,82.56
ORD001753,SKU0008,1,41.79
ORD001753,SKU0001,4,66.96
ORD001754,SKU0035,1,48.85
ORD001754,SKU0003,2,58.98
ORD001755,SKU0010,4,39.0
ORD001756,SKU0023,3,83.01
ORD001757,SKU0015,1,13.72
ORD001757,SKU0002,1,54.55
ORD001757,SKU0033,1,27.39
ORD001758,SKU0002,2,109.1
ORD001758,SKU0018,3,73.59
ORD001759,SKU0015,1,13.72
ORD001759,SKU0017,1,65.75
ORD001759,SKU0024,4,168.28
ORD001760,SKU0004,1,19.58
ORD001761,SKU0000,2,62.64
ORD001762,SKU0038,3,105.69
ORD001763,SKU0001,3,50.22
ORD001763,SKU0017,4,263.0
ORD001763,SKU0012,1,25.89
ORD001764,SKU0024,3,126.21
ORD001764,SKU0027,1,49.92
ORD001765,SKU0017,4,263.0
ORD001765,SKU0018,2,49.06
ORD001765,SKU0024,1,42.07
ORD001766,SKU0034,1,44.19
ORD001766,SKU0028,2,84.96
ORD001767,SKU0014,4,199.76
ORD001767,SKU0023,4,110.68
ORD001768,SKU0019,3,45.36
ORD001768,SKU0009,1,22.21
ORD001768,SKU0006,2,63.22
ORD001769,SKU0015,1,13.72
ORD001769,SKU0009,4,88.84
ORD001769,SKU0039,4,224.56
ORD001770,SKU0003,4,117.96
ORD001771,SKU0021,2,24.58
ORD001771,SKU0002,3,163.65
ORD001772,SKU0017,2,131.5
ORD001773,SKU0031,3,145.44
ORD001773,SKU0015,3,41.16
ORD001773,SKU0029,4,113.68
ORD001774,SKU0005,1,43.02
ORD001774,SKU0027,1,49.92
ORD001774,SKU0024,2,84.14
ORD001775,SKU0007,2,55.04
ORD001775,SKU0012,4,103.56
ORD001775,SKU0007,1,27.52
ORD001776,SKU0033,4,109.56
ORD001777,SKU0025,1,14.83
ORD001777,SKU0018,1,24.53
ORD001778,SKU0017,3,197.25
ORD001778,SKU0039,3,168.42
ORD001778,SKU0036,2,60.38
ORD001779,SKU0013,3,31.38
ORD001779,SKU0033,3,82.17
ORD001779,SKU0030,4,198.12
ORD001780,SKU0008,2,83.58
ORD001780,SKU0033,4,109.56
ORD001780,SKU0000,3,93.96
ORD001781,SKU0030,1,49.53
ORD001782,SKU0012,2,51.78
ORD001782,SKU0006,4,126.44
ORD001782,SKU0021,1,12.29
ORD001783,SKU0010,1,9.75
ORD001783,SKU0022,2,77.26
ORD001783,SKU0022,1,38.63
ORD001784,SKU0027,3,149.76
ORD001784,SKU0023,4,110.68
ORD001785,SKU0012,1,25.89
ORD001785,SKU0037,2,92.52
ORD001785,SKU0006,2,63.22
ORD001786,SKU0036,1,30.19
ORD001786,SKU0008,4,167.16
ORD001787,SKU0038,3,105.69
ORD001787,SKU0039,4,224.56
ORD001787,SKU0013,2,20.92
ORD001788,SKU0005,2,86.04
ORD001789,SKU0000,3,93.96
ORD001789,SKU0004,1,19.58
ORD001790,SKU0027,4,199.68
ORD001790,SKU0020,3,82.8
ORD001791,SKU0035,4,195.4
ORD001792,SKU0030,3,148.59
ORD001792,SKU0019,3,45.36
ORD001792,SKU0033,1,27.39
ORD001793,SKU0017,2,131.5
ORD001794,SKU0031,3,145.44
ORD001794,SKU0007,4,110.08
ORD001795,SKU0023,4,110.68
ORD001796,SKU0039,2,112.28
ORD001797,SKU0000,2,62.64
ORD001798,SKU0012,1,25.89
ORD001798,SKU0037,3,138.78
ORD001798,SKU0021,1,12.29
ORD001799,SKU0000,3,93.96
ORD001799,SKU0002,3,163.65
ORD001799,SKU0030,4,198.12
ORD001800,SKU0003,1,29.49
ORD001800,SKU0030,4,198.12
ORD001801,SKU0034,1,44.19
ORD001801,SKU0002,3,163.65
ORD001802,SKU0011,2,95.4
ORD001802,SKU0005,4,172.08
ORD001802,SKU0007,1,27.52
ORD001803,SKU0006,3,94.83
ORD001803,SKU0012,1,25.89
ORD001804,SKU0010,3,29.25
ORD001804,SKU0033,1,27.39
ORD001804,SKU0025,4,59.32
ORD001805,SKU0032,2,70.06
ORD001806,SKU0028,1,42.48
ORD001807,SKU0032,4,140.12
ORD001807,SKU0011,1,47.7
ORD001807,SKU0019,3,45.36
ORD001808,SKU0021,4,49.16
ORD001809,SKU0029,1,28.42
ORD001809,SKU0007,1,27.52
ORD001809,SKU0011,1,47.7
ORD001810,SKU0001,2,33.48
ORD001810,SKU0000,2,62.64
ORD001810,SKU0023,4,110.68
ORD001811,SKU0012,2,51.78
ORD001811,SKU0019,1,15.12
ORD001812,SKU0017,2,131.5
ORD001813,SKU0014,2,99.88
ORD001813,SKU0017,2,131.5
ORD001814,SKU0028,3,127.44
ORD001814,SKU0005,4,172.08
ORD001815,SKU0022,4,154.52
ORD001815,SKU0010,1,9.75
ORD001816,SKU0034,2,88.38
ORD001817,SKU0018,2,49.06
ORD001817,SKU0021,3,36.87
ORD001817,SKU0005,2,86.04
ORD001818,SKU0016,1,17.66
ORD001818,SKU0007,2,55.04
ORD001819,SKU0037,3,138.78
ORD001819,SKU0023,4,110.68
ORD001820,SKU0006,3,94.83
ORD001820,SKU0000,2,62.64
ORD001821,SKU0021,1,12.29
ORD001821,SKU0011,3,143.1
ORD001822,SKU0034,2,88.38
ORD001822,SKU0001,4,66.96
ORD001823,SKU0036,4,120.76
ORD001823,SKU0025,4,59.32
ORD001823,SKU0015,3,41.16
ORD001824,SKU0025,3,44.49
ORD001824,SKU0002,2,109.1
ORD001825,SKU0027,3,149.76
ORD001825,SKU0036,4,120.76
ORD001826,SKU0032,2,70.06
ORD001827,SKU0036,2,60.38
ORD001828,SKU0005,3,129.06
ORD001829,SKU0025,2,29.66
ORD001829,SKU0029,1,28.42
ORD001830,SKU0019,3,45.36
ORD001831,SKU0013,4,41.84
ORD001832,SKU0035,3,146.55
ORD001833,SKU0022,1,38.63
ORD001834,SKU0025,2,29.66
ORD001834,SKU0030,4,198.12
ORD001834,SKU0029,2,56.84
ORD001835,SKU0020,2,55.2
ORD001836,SKU0027,4,199.68
ORD001836,SKU0034,1,44.19
ORD001837,SKU0037,1,46.26
ORD001837,SKU0014,2,99.88
ORD001837,SKU0015,3,41.16
ORD001838,SKU0000,4,125.28
ORD001838,SKU0004,2,39.16
ORD001838,SKU0008,4,167.16
ORD001839,SKU0019,4,60.48
ORD001840,SKU0011,4,190.8
ORD001840,SKU0009,3,66.63
ORD001841,SKU0030,1,49.53
ORD001841,SKU0016,4,70.64
ORD001841,SKU0011,2,95.4
ORD001842,SKU0029,1,28.42
ORD001843,SKU0025,1,14.83
ORD001843,SKU0010,3,29.25
ORD001843,SKU0008,4,167.16
ORD001844,SKU0025,4,59.32
ORD001844,SKU0003,3,88.47
ORD001845,SKU0007,4,110.08
ORD001845,SKU0032,3,105.09
ORD001845,SKU0030,3,148.59
ORD001846,SKU0011,4,190.8
ORD001847,SKU0005,2,86.04
ORD001847,SKU0000,3,93.96
ORD001847,SKU0037,3,138.78
ORD001848,SKU0029,4,113.68
ORD001848,SKU0003,4,117.96
ORD001848,SKU0018,1,24.53
ORD001849,SKU0023,1,27.67
ORD001849,SKU0038,3,105.69
ORD001850,SKU0018,1,24.53
ORD001850,SKU0034,3,132.57
ORD001851,SKU0026,1,22.39
ORD001851,SKU0028,3,127.44
ORD001852,SKU0007,3,82.56
ORD001852,SKU0002,4,218.2
ORD001852,SKU0015,2,27.44
ORD001853,SKU0008,2,83.58
ORD001854,SKU0022,4,154.52
ORD001854,SKU0039,2,112.28
ORD001855,SKU0002,1,54.55
ORD001855,SKU0020,3,82.8
ORD001856,SKU0006,4,126.44
ORD001856,SKU0032,1,35.03
ORD001856,SKU0021,3,36.87
ORD001857,SKU0011,3,143.1
ORD001858,SKU0012,3,77.67
ORD001859,SKU0015,1,13.72
ORD001859,SKU0023,4,110.68
ORD001859,SKU0013,4,41.84
ORD001860,SKU0032,1,35.03
ORD001860,SKU0038,4,140.92
ORD001861,SKU0000,4,125.28
ORD001861,SKU0013,1,10.46
ORD001862,SKU0017,4,263.0
ORD001862,SKU0038,3,105.69
ORD001863,SKU0001,3,50.22
ORD001864,SKU0018,4,98.12
ORD001864,SKU0037,4,185.04
ORD001864,SKU0038,3,105.69
ORD001865,SKU0035,1,48.85
ORD001865,SKU0021,3,36.87
ORD001866,SKU0009,4,88.84
ORD001866,SKU0031,2,96.96
ORD001867,SKU0024,3,126.21
ORD001867,SKU0025,1,14.83
ORD001867,SKU0036,1,30.19
ORD001868,SKU0005,2,86.04
ORD001868,SKU0033,3,82.17
ORD001869,SKU0028,4,169.92
ORD001869,SKU0001,2,33.48
ORD001870,SKU0039,3,168.42
ORD001871,SKU0001,3,50.22
ORD001871,SKU0035,4,195.4
ORD001872,SKU0008,4,167.16
ORD001872,SKU0038,1,35.23
ORD001872,SKU0006,4,126.44
ORD001873,SKU0036,3,90.57
ORD001874,SKU0025,4,59.32
ORD001874,SKU0022,2,77.26
ORD001874,SKU0026,3,67.17
ORD001875,SKU0006,3,94.83
ORD001875,SKU0032,4,140.12
ORD001875,SKU0014,4,199.76
ORD001876,SKU0028,2,84.96
ORD001876,SKU0011,4,190.8
ORD001877,SKU0021,4,49.16
ORD001877,SKU0011,1,47.7
ORD001877,SKU0024,4,168.28
ORD001878,SKU0001,2,33.48
ORD001879,SKU0038,4,140.92
ORD001880,SKU0015,2,27.44
ORD001880,SKU0036,4,120.76
ORD001880,SKU0005,3,129.06
ORD001881,SKU0032,2,70.06
ORD001881,SKU0010,4,39.0
ORD001881,SKU0023,2,55.34
ORD001882,SKU0012,3,77.67
ORD001882,SKU0008,3,125.37
ORD001882,SKU0004,1,19.58
ORD001883,SKU0029,2,56.84
ORD001883,SKU0038,4,140.92
ORD001884,SKU0032,1,35.03
ORD001884,SKU0038,3,105.69
ORD001885,SKU0004,1,19.58
ORD001885,SKU0002,4,218.2
ORD001886,SKU0004,4,78.32
ORD001886,SKU0016,1,17.66
ORD001887,SKU0001,4,66.96
ORD001887,SKU0030,1,49.53
ORD001887,SKU0018,4,98.12
ORD001888,SKU0032,4,140.12
ORD001888,SKU0027,1,49.92
ORD001889,SKU0037,1,46.26
ORD001889,SKU0010,3,29.25
ORD001890,SKU0015,4,54.88
ORD001891,SKU0021,1,12.29
ORD001892,SKU0016,3,52.98
ORD001893,SKU0028,3,127.44
ORD001893,SKU0036,3,90.57
ORD001894,SKU0009,3,66.63
ORD001895,SKU0036,3,90.57
ORD001895,SKU0018,3,73.59
ORD001896,SKU0019,4,60.48
ORD001896,SKU0028,3,127.44
ORD001896,SKU0009,2,44.42
ORD001897,SKU0016,2,35.32
ORD001897,SKU0001,2,33.48
ORD001898,SKU0037,1,46.26
ORD001899,SKU0032,4,140.12
ORD001899,SKU0030,2,99.06
ORD001899,SKU0022,2,77.26
ORD001900,SKU0033,3,82.17
ORD001900,SKU0024,4,168.28
ORD001901,SKU0011,4,190.8
ORD001901,SKU0024,1,42.07
ORD001902,SKU0019,2,30.24
ORD001903,SKU0038,1,35.23
ORD001903,SKU0012,3,77.67
ORD001904,SKU0000,2,62.64
ORD001904,SKU0012,3,77.67
ORD001904,SKU0002,4,218.2
ORD001905,SKU0004,3,58.74
ORD001905,SKU0035,1,48.85
ORD001905,SKU0003,4,117.96
ORD001906,SKU0015,3,41.16
ORD001907,SKU0029,2,56.84
ORD001908,SKU0017,1,65.75
ORD001908,SKU0012,1,25.89
ORD001908,SKU0008,3,125.37
ORD001909,SKU0015,4,54.88
ORD001910,SKU0003,3,88.47
ORD001910,SKU0004,2,39.16
ORD001910,SKU0030,1,49.53
ORD001911,SKU0012,1,25.89
ORD001911,SKU0034,2,88.38
ORD001912,SKU0036,1,30.19
ORD001912,SKU0037,4,185.04
ORD001913,SKU0012,4,103.56
ORD001913,SKU0000,3,93.96
ORD001913,SKU0026,3,67.17
ORD001914,SKU0032,4,140.12
ORD001914,SKU0032,3,105.09
ORD001915,SKU0015,3,41.16
ORD001915,SKU0017,3,197.25
ORD001915,SKU0028,1,42.48
ORD001916,SKU0020,4,110.4
ORD001917,SKU0004,4,78.32
ORD001918,SKU0021,2,24.58
ORD001918,SKU0012,1,25.89
ORD001919,SKU0032,3,105.09
ORD001919,SKU0020,4,110.4
ORD001920,SKU0013,2,20.92
ORD001920,SKU0020,2,55.2
ORD001920,SKU0012,4,103.56
ORD001921,SKU0010,3,29.25
ORD001921,SKU0033,4,109.56
ORD001921,SKU0038,4,140.92
ORD001922,SKU0030,3,148.59
ORD001922,SKU0023,2,55.34
ORD001923,SKU0022,3,115.89
ORD001923,SKU0028,3,127.44
ORD001923,SKU0027,4,199.68
ORD001924,SKU0003,4,117.96
ORD001924,SKU0022,2,77.26
ORD001925,SKU0012,2,51.78
ORD001926,SKU0001,3,50.22
ORD001926,SKU0027,4,199.68
ORD001927,SKU0012,2,51.78
ORD001927,SKU0039,4,224.56
ORD001927,SKU0017,1,65.75
ORD001928,SKU0020,4,110.4
ORD001929,SKU0024,4,168.28
ORD001930,SKU0037,4,185.04
ORD001930,SKU0003,1,29.49
ORD001930,SKU0003,3,88.47
ORD001931,SKU0028,3,127.44
ORD001931,SKU0007,4,110.08
ORD001932,SKU0026,2,44.78
ORD001932,SKU0009,3,66.63
ORD001933,SKU0005,4,172.08
ORD001933,SKU0015,3,41.16
ORD001933,SKU0036,3,90.57
ORD001934,SKU0001,2,33.48
ORD001934,SKU0004,3,58.74
ORD001935,SKU0013,2,20.92
ORD001935,SKU0020,4,110.4
ORD001935,SKU0014,4,199.76
ORD001936,SKU0016,3,52.98
ORD001937,SKU0007,4,110.08
ORD001938,SKU0003,1,29.49
ORD001938,SKU0032,3,105.09
ORD001939,SKU0002,3,163.65
